,log2FC_spectral
SMAP2,0.3785116232537299
STARD3,2.807354922057604
NUP93,-0.4535721006978332
MTA3,-0.43171624042547413
NAV2,-0.2630344058337938
BLVRB,-0.7705181538772329
NRCAM,-0.7369655941662062
ABI1,-0.4540316308947075
RANBP2,-0.31463560232100624
TMEM30A,-0.6780719051126377
SRRT,-0.6121839694561806
NR2F2,0.033166863935199374
KCTD8,-0.710493382805015
G3V3Y1,2.807354922057604
H2BC3,-0.8237493603082727
GNL3,-0.5443205162238103
ATG7,-0.760812336120574
PIP4K2B,-0.9175378398080271
HEM4,-0.5145731728297583
STK24,-0.7818198299504666
RAB3D,-0.6555014935373099
CLCN4,-1.6724253419714956
ALDH18A1,-0.7441610955704102
AP3B1,-0.4518742674592153
PRKDC,-0.5200070588803865
FRMD4A,-0.4150374992788438
MON1B,-3.1699250014423126
CLN5,-1.3636383467721995
GUCY1B1,-3.4594316186372973
IGFBP7,0.32192809488736235
SRP68,-0.8804183842473275
SNX12,-0.7746237202247306
U3KQV3,0.1740293997750489
DGLUCY,-0.8845227825800641
DR1,1.584962500721156
S4A10,0.5849625007211562
DDX4,-0.9027027986450852
ACTR3C,-3.0
ESD,-0.7557845738098944
BCAT1,-1.367509129196258
LAMTOR2,-1.0
DUX1,-1.5849625007211563
KIF3B,-1.1699250014423124
DOCK11,-2.807354922057604
RAB7A,-0.699219679978836
ARHGEF18,-1.2954558835261714
ACTR1A,-0.6583086502912078
MAGED2,-0.6280312226130421
SRSF2,-0.7789731206877817
ZNF579,-1.0
KPNA4,-0.36257007938470825
MTAP,-1.6553518286125541
UQCC2,1.584962500721156
DNAJC10,-1.6400038642791182
GPCPD1,-1.6780719051126376
ABHD17B,1.584962500721156
GYS2,-2.584962500721156
MRPL49,3.169925001442312
BAZ1B,-0.490325626583081
ARPC1A,-0.6760555595141331
PRPF6,-0.03170885972733814
GNPNAT1,-0.4974996594708167
EPHA2,-1.2630344058337937
PPIAL4H,-0.84799690655495
F5H372,1.0
ARHGAP1,-0.7369655941662062
XXYLT1,-0.561878887608115
F8W031,-1.0223678130284544
VAT1L,-0.7267698270603177
ACTA1,-0.8705394752060385
RPL32,-0.787814735661959
COX20,0.22239242133644802
SPNS1,0.0
ADAMTS3,-0.4474589769712214
TBC1D7,3.700439718141092
MCU,1.874469117916141
STXBP1,-0.5776052430630157
KYAT1,-2.6189098326444937
RBM12,-1.197939377611909
PSMB4,-0.5703157247567548
GAMT,-2.0
RNF7,-0.3219280948873623
E5RHP8,0.0
CAMK2G,-0.4985307697285663
KIF1C,-3.321928094887362
AIP,-1.341036917835067
VAMP1,-0.6003925412907622
PHB,-0.6371404262748221
TIMM10B,-1.415037499278844
SDF2,-0.34103691783506696
K7EPH5,1.0
LAMTOR4,-0.38187063534364446
MCTS2,-0.2995602818589078
APOO,-0.9135852481825267
HNRNPCL2,-0.4382383427207099
LRP1,-0.34218693387116245
MAN2B1,-0.9668331360648006
PPIAL4C,-0.84799690655495
C9J240,0.5849625007211562
AFAP1,-0.08746284125033943
RGPD3,0.0
SMARCA5,-0.6474265876678097
TMEM68,-2.268488835925902
ISY1,2.0
TCP1,-0.7579753691995588
AKR1E2,-0.84799690655495
ZYG11B,-1.222392421336448
H2AC7,-0.7951802081115018
GNB5,-1.5849625007211563
EFNB1,-0.632268215499513
SLC4A10,2.523561956057013
DACH2,-0.758991900496205
ADD1,-0.3698782439645878
GAK,-2.807354922057604
NOP56,-0.6648715744389003
NMT1,-1.4482738287527757
RAB13,-0.8707169830550335
GNS,-0.7917580670065857
UBR4,-0.8386058560420437
DRG1,-0.765534746362977
H0Y4J7,-4.459431618637297
WNT3A,-2.584962500721156
TPM4,-0.7100199799981787
PSMC3,-0.7945967312914873
SH3GL2,-0.061400544664143256
RPL24,-1.0136605495837159
PSMG3,0.09953567355091437
CKMT1A,-0.23521646169403154
TTLL12,-0.44150971064003497
NDUFS5,1.584962500721156
ACOT1,2.321928094887362
KIF2B,-1.0
PTBP3,3.0
DDHD2,-0.8377285711011229
SRGAP2B,-0.34792330342030686
TRAP1,-0.8428037580618939
TAF6,-1.5849625007211563
CNIH4,0.0
EIF2B2,-0.8073549220576042
SULT1A1,-0.08017034868398333
RANBP9,-0.5145731728297583
POLRMT,-0.3219280948873623
PGK1,-1.0180924127592352
TMEM263,-0.9668331360648006
DLGAP5,-1.0
CPSF6,-0.2718046154615259
RSRC2,-0.4594316186372972
PABPN1L,-3.1699250014423126
FGFBP3,-0.9068905956085186
CDK11A,4.0
TBPL1,1.584962500721156
EDIL3,-1.254317188732685
DHX57,-1.1699250014423124
EPHA3,-1.0780025120012733
RAC1,-0.9684542857032201
TSN,-0.4396231375571169
TCAF1,0.8073549220576041
UPF2,-0.2630344058337938
MTX3,0.0
HSPA6,-0.5765009219729602
YTHDC1,-1.0544477840223765
MRPS35,0.3923174227787603
STRN,0.36257007938470837
NRXN2,-5.087462841250339
WASF2,-1.2479275134435857
CDK13,6.727920454563199
RTRAF,-0.22853155843385453
ATP13A1,-1.0
KRT13,-0.7078192485066896
SIGMAR1,3.321928094887362
SGF29,-0.4150374992788438
NSG2,0.32192809488736235
MOB1A,-1.0
COX6C,-0.18442457113742744
BOLA2,-1.462478494196161
A0A0A0MT16,-4.754887502163468
EEF1G,-0.5579954531208869
DDX19B,-1.3899465183160133
ADAM9,0.4005379295837288
ATP6V1B1,-0.8269837288065367
MCCC2,0.15611920191728193
MID1,-3.0874628412503395
BUB3,-0.9634741239748861
IQSEC2,3.321928094887362
RBFOX1,6.022367813028454
AGTRAP,1.0
SMIM20,-3.0
SSBP1,-0.8210298589546807
RRP1,-1.070389327891398
NDUFAF4,-1.0
PCBP2,-0.8525841760506019
EHD3,-0.7678265578709667
HSD17B11,0.0
PWP2,-0.7369655941662062
SYNE1,1.4405725913859815
RBMXL2,0.32192809488736235
EIF3CL,-0.29146281416031133
LGALS3BP,-0.9876162755441676
CHD8,4.0
SARNP,0.06871275008401431
DIABLO,0.0544477840223765
POU3F2,0.0
UBC,-0.6979970288771916
ATRX,2.321928094887362
SEC23A,-0.9926204696344025
NRBP2,-1.1699250014423124
DIRAS2,1.0
PPIL1,-1.0641303374197155
PGAP4,1.0
BCLAF1,-0.9414053460891519
RPN2,-0.6614606381951996
MGMT,3.169925001442312
RNPS1,-0.45147949524690406
K2C75,1.584962500721156
DCAF1,-0.7369655941662062
GPSM2,-0.9749090190371694
TOR1AIP1,-0.7796099315746999
PMVK,-0.3566935130480389
HSP90AB2P,-0.7734749632886389
EML4,0.0
PLXNA4,-0.1443899093351748
BCKDHB,-0.5350372753894739
UNC13D,1.0
UNC119B,-0.3219280948873623
H0YET2,-0.6280312226130421
PUM3,1.7369655941662063
RBM12B,0.32192809488736235
DUSP3,-0.505235308250422
DDX50,-1.5324950808270208
E7EP82,-1.0
AP1S1,0.7884958948062882
INSRR,-3.321928094887362
SCAMP4,0.0
PPFIA2,-0.7526899464592226
LMNA,-0.5616432301360311
AKAP17A,-2.115477217419936
A0A7P0Z4C0,-1.5849625007211563
UFM1,-0.9068905956085186
A0A6Q8PH97,-1.4739311883324124
RRAS,0.2630344058337938
ARHGEF11,-1.253756592245783
HEATR5B,0.6780719051126377
CORO2B,-0.4594316186372972
ZC3HC1,-4.0
AK1,-0.6593308351725041
PTP4A2,-2.584962500721156
A0A494C1T9,2.321928094887362
FTO,-0.7929784361956665
RGS14,-2.807354922057604
PPP2R2B,-1.222392421336448
TXNDC12,-0.15200309344504995
ACSS2,-1.0
PLGRF,1.0
ATXN10,-0.4432343911094959
SGIP1,5.754887502163468
LIPG,-4.169925001442312
PRKCI,0.0
CNNM2,-1.137503523749935
GSTA4,-0.6280312226130421
KDM1A,0.06404136180891387
PPP2CB,-0.5430555489872326
RRAGD,0.27563444261342734
MFN1,-3.0
CETN2,-0.23446525363702297
KRT26,-0.5405683813627028
ISOC1,-0.5305147166987798
APEH,-1.204617719608472
MECP2,0.1048423658574981
PPFIBP1,-1.0
GRAMD1A,-1.5849625007211563
F8VP50,-0.590479505688722
HMGXB4,1.0
COASY,-0.4391116342577015
COG5,-0.8333501305905487
MYH11,-0.7909044012770099
RABL2B,-0.8687554667217473
XRCC5,-0.8142384505069786
L2HGDH,0.7369655941662062
FTL,-1.222392421336448
SEC23IP,-1.1530793300043891
CDK12,5.523561956057013
TMEM201,-0.3048545815284209
PRPF38A,-0.3344190390705592
BCAS3,-0.4150374992788438
COL1A2,-1.5145731728297582
CADM4,1.0
TOMM40,0.38187063534364446
SF3A1,-0.11103131238874384
IMMT,-0.4671887813299506
RRAGA,-0.8845227825800641
LYPLA2,-1.0713846332367654
TBCE,-0.7820371033004088
SF3B2,-0.5753123306874368
FIBP,2.584962500721156
PPP1R14B,1.0
UCHL1,-0.534819875383694
RALGAPB,0.3479233034203068
PPM1L,-2.807354922057604
AKAP8L,-1.5324950808270208
NR2F6,-0.6780719051126377
PURA,-0.22948184612276734
GANAB,-0.7568956967917823
DENND10P1,-2.584962500721156
PLP2,-1.0
TCEAL2,-1.3219280948873622
MFN2,-1.1289478572173843
HPCAL4,4.247927513443585
MORC2,-0.4150374992788438
CLPTM1,3.321928094887362
ARSB,-0.7085371858396887
EIF5B,-0.6713772525386293
DNPEP,-1.5438238059276697
RCC1,-0.4675049191729794
PTRHD1,0.32192809488736235
CENPVL1,3.700439718141092
ALDH3A2,-0.6119295483214255
PRKAA2,-0.5145731728297583
PSMD10,-0.5691606445982632
PRDX6,-0.365549316459728
OXCT2,-0.862496476250065
CRKL,0.38702312310924725
APEX1,-0.27089093902763794
ATXN2L,-1.123382415505282
WLS,1.7589919004962051
RALYL,-0.8410104762388432
DDX17,-0.6627662259441762
SNCG,0.32192809488736235
KC1G2,1.584962500721156
A0A6Q8PF18,-0.903138460747411
TIMM8A,-0.5145731728297583
GALE,-1.5305147166987798
DEPP1,1.584962500721156
SLC25A31,-0.18286405714981055
MED1,0.5849625007211562
RSL1D1,-0.8807010716276555
MSN,-1.1199541645064248
LSM2,-0.9385994553358568
H7C4K7,-3.0
IDI1,-0.3561438102252753
FERMT2,-1.7208459288029292
FBXO2,-1.2895066171949847
NDUFS7,-0.6014506235097252
USP48,0.6780719051126377
A0A6Q8PGS2,-1.4739311883324124
FAM91A1,2.807354922057604
HS2ST1,-1.243271151012364
SLC6A13,1.0
PDCD11,-1.0216950710993191
SEC11A,0.14519791553993572
UFL1,-0.8588239370393058
ZW10,0.5849625007211562
A0A2R8YGD6,-1.5849625007211563
MAK16,-1.4854268271702418
IMPACT,-1.4854268271702418
PPP4R2,-0.8278190246173196
UBQLN1,-0.3885652879176529
PTPRD,-0.7299108366322558
CA14,2.321928094887362
IMPDH2,-0.4719061568445503
A0A6Q8PFL9,-0.8836758820327681
COQ6,-2.146841388329271
PGPEP1,-2.584962500721156
A0AAQ5BH17,2.321928094887362
MZT2B,-1.3575520046180836
GPC4,2.584962500721156
STXBP3,-1.369233809665719
PPA2,0.03527547474753053
FMR1,-0.743391863325639
RPL35A,-0.7228904089544834
CFAP20,-0.5405683813627028
GPNMB,0.5305147166987798
EEF1D,-0.8227301479445199
EPS15L1,1.1219905243786104
PARP2,-1.3439544012173614
PRKCSH,-0.5927926151435803
ELP1,0.6280312226130421
LMAN2L,0.2630344058337938
NUDT2,-1.0641303374197155
STK33,-2.584962500721156
PLXNA2,0.06413033741971556
CARM1,-0.9834171158043957
TUBB,-0.7708395212991311
PUM2,2.321928094887362
CALR,-0.6652520853274263
ALDH3B2,3.321928094887362
TUFM,-0.7466157641999255
EPRS1,-0.7983661388303496
CDH13,-0.5849625007211563
XPR1,-1.5849625007211563
EXOSC4,-0.36257007938470825
CDH6,1.584962500721156
DDX5,-0.5375351443765521
HSP90AA5P,-0.4786535985748155
MPC1,-0.24100809950379493
ANXA2,-1.3279834869499099
A0A2R8Y7X5,-1.5849625007211563
TIMMDC1,-1.8073549220576042
RPRD1B,-0.6214883767462701
MRPL13,-0.758991900496205
K7ESF4,-0.6374299206152917
RPS16,-0.7175257133425188
CAPN5,-0.4464016701881789
ASAP3,-2.584962500721156
ECH1,-0.724794830531064
ACTL6B,-0.03170885972733814
CSNK2A2,-0.8051838230159769
ALDH1B1,-0.055495112591703574
PRC2B,2.0
HP1BP3,-0.5498830882760589
ASAH1,-0.8735218460233501
DHRS11,0.8073549220576041
ZNRF2,-3.0
SIRT6,-2.0
NAXE,0.574694165267329
SPTB,-0.8395353278067539
MAPK4,3.4594316186372973
ARPC4,-0.8642462582000249
G3V4V5,3.4594316186372973
RAE1,-0.8254543379038617
ACAP2,-4.954196310386875
RTCB,-0.8045544778766488
NDUFAF2,1.584962500721156
POU3F3,2.584962500721156
NARS1,-1.0836579290469097
UQCRQ,-0.3219280948873623
TUBG1,-0.35363695461470046
M0R076,-0.7813597135246597
SYT7,1.0
CREB1,2.584962500721156
ZC2HC1A,-0.4279533871641293
UQCRC1,-0.5325310622972844
SUCLG2,-0.2278059175228123
PRKAA1,-0.7935491225325738
DCXR,-1.2550214362572476
CES2,-2.0
FDFT1,-0.7749334443652267
MRPS34,-0.46566357234881184
PPM1E,-0.2094533656289497
PTGES2,0.6272733055791205
HTATSF1,-3.807354922057604
NPTN,-0.33184356375244517
X5D2U8,-1.5849625007211563
KPNA3,0.15754127698648002
POFUT2,-1.222392421336448
UBA6,-0.7036069972197752
SELENOO,1.3219280948873624
CFL2,-0.8374469872140401
V9GYJ0,-1.5849625007211563
USP15,-0.523561956057013
MOGS,-0.5690911080782741
DHODH,1.584962500721156
SCD5,0.41503749927884376
CAMK4,-0.84799690655495
PDZD8,-2.807354922057604
EMC4,0.4694852833012202
CLK3,-4.087462841250339
NAA50,-3.321928094887362
STX4,-4.0
ACTBL2,-0.6809034958958002
TNPO2,-0.30521422132609266
MPDU1,5.044394119358453
SUPT16H,-0.3719687773869579
PIP5K1A,-1.15200309344505
COPS2,-0.8019495390355136
ATP4A,-0.6352357072023798
MCM7,-0.18641312423088133
NLRP2,-3.1699250014423126
CSPG4,2.807354922057604
ANP32D,-0.10962449117449813
PRSS3P2,-1.1926450779423958
AKTIP,2.807354922057604
WASF1,-0.8536105130184768
MOAP1,-0.20163386116965057
AKT1,0.18057224564182084
VIRMA,3.0
POLR2L,2.0
NCBP1,0.22239242133644802
RAB22A,-0.38702312310924736
PRKAR2B,-0.5349316234354003
VEZF1,-1.1926450779423958
PUF60,-0.6988903766201919
A0A6Q8PGQ9,-1.4739311883324124
CMPK1,-0.6840956927404075
A0A3B3IS95,-0.6502539609728754
H1,-0.74236173472715
GPS1,-0.2185883451946778
LMNB1,-0.48051133675612523
A0A0D9SEJ5,3.321928094887362
ANGPTL1,-1.222392421336448
TTC1,-0.6691755046242415
DEGS1,0.0
POTEKP,-0.47441604635777557
MRPL18,-1.1926450779423958
RPL13A,-1.0452292539929977
RPAP1,0.3785116232537299
NGLY1,-0.5305147166987798
ABCB8,2.584962500721156
NFS1,-0.6014506235097252
TPM2,-0.7714684415661455
TALDO1,-1.0131753887477333
K7EK78,2.321928094887362
EIF4G3,-0.7918495012393307
U3KQA9,0.1740293997750489
CKMT1B,-0.3356030317844388
SSB,-0.6665466418425053
GLRX,0.6880559936852598
FYTTD1,-2.321928094887362
RPS3A,-0.7561827316183265
EIF3L,-0.7051818845054736
PPIL3,-0.9510903995190535
HSPA12A,-0.21370669347022545
CDC40,3.169925001442312
RAP2B,-0.22239242133644802
TUBA3C,-0.7837977285381333
MMRN1,-0.4474589769712214
GALT,-2.263034405833794
PGM2L1,-0.25311893696871113
ORC3,-1.3219280948873622
ZFTRAF1,-3.584962500721156
CHCHD6,-0.41953889151378465
SRSF8,-0.7842713089445628
HDHD2,-0.517217894085322
PLCB4,-6.129283016944966
AIDA,-2.321928094887362
CASP3,-0.7824085649273732
H3BM07,1.584962500721156
AKR7L,-1.0204641025597156
TBK1,-6.339850002884625
NDUFS1,0.26505357347044584
CX,-1.0
UBE2V1,-1.0395283641866373
PSMC1,-0.6573133449458402
DARS1,-0.8029631529404464
SET,-0.6613869415773175
A0A590UK03,3.169925001442312
NUP37,-0.4150374992788438
PSMD4,-0.5123745007645499
BOP1,-0.36257007938470825
CAPNS1,-0.20328359838874335
CDC42BPA,-0.27563444261342734
SMG9,1.584962500721156
AGPAT1,-1.5145731728297582
BRCC3,-1.0780025120012733
H3BN59,-1.2288186904958809
PITPNB,-0.8744691179161412
PITRM1,-0.2641319296911289
A0A024QZW4,-0.862496476250065
PSMD13,-0.5206032549247781
ST13,-1.0390251569820628
PHF14,-0.6520766965796931
PLEC,-0.5010051973088345
MRPS23,-0.506959988719883
CAMSAP2,-0.4594316186372972
DNM2,-0.9256178036774236
RABGGTB,2.321928094887362
METTL26,-2.807354922057604
HMGB3,-0.5613756804035402
NAGK,-0.8154828029410044
PCCA,-0.5098610454804375
SLC27A1,-0.7705181538772329
PRPH,-0.5809605701636599
MESD,-0.6780719051126377
TIA1,-1.7110422491007313
NUP35,-0.39231742277876036
CUL3,-0.8249132934419087
ANKRD11,-1.0
E7ENW7,-1.0
GTF3C4,3.0
RTL8A,-0.9328858041414629
VTI1B,3.0
AGPAT4,0.289506617194985
ESYT1,-0.9581798243053731
H2BC21,-0.8237493603082727
LTA4H,-1.1408625358398496
DCTN5,-1.0
CYP27A1,2.321928094887362
HMGB1P1,-0.35230174393088115
ENO3,-0.693338661765948
MRPS2,-1.0
KDM5B,4.643856189774724
GTF2F1,3.807354922057604
NUDT3,-1.137503523749935
CLSTN3,0.6374299206152918
ATP5MG,-0.5609239347081881
RRBP1,3.9068905956085187
FJX1,-0.3219280948873623
SGPL1,-1.0107264065930586
H0YBA5,1.584962500721156
JPT2,4.643856189774724
ZC3H4,2.807354922057604
PTGFRN,-0.777607578663552
SNRNP70,-0.43295940727610627
ALDOB,-0.6890709040618948
WDR13,-0.9328858041414629
MRPL45,0.6918777046376682
TTC5,-0.5849625007211563
VPS53,5.832890014164741
MACROH2A1,-0.7238703450399155
GUCY1A2,-2.807354922057604
SCG2,0.3942789391120464
RGPD1,-0.3719687773869579
UNK,3.0
CDKAL,0.7369655941662062
SRGAP2C,-0.4854268271702417
PCDHGB7,0.0
HSP90AA1,-0.8502215716694639
TOP1MT,0.7062687969432897
PLXNA1,0.20645087746742624
CBS,-0.6520766965796931
TKFC,-0.8036027871964967
PXDN,-1.5849625007211563
DCLK2,-0.14268841716851008
H7C417,1.0
PTK2,-5.169925001442312
ERGIC1,-0.6129768768907528
NDUFS8,-0.9662116865437167
ZPR1,-1.0727563424353141
RPL13,-1.0469210473874926
RUFY3,-1.0093378645793363
PDS5B,-0.30666133823405195
VAPB,-0.13326653086346424
MED4,2.321928094887362
SAE1,-0.3565462917569382
SFXN5,2.321928094887362
ADK,-0.9656484952092229
RPS2,-0.8721348046890236
STK26,-5.20945336562895
ARMH3,2.0
GFAP,-0.3902568309268292
IRF3,-3.1699250014423126
RDH14,-0.8073549220576042
PLIN2,-2.712718047919529
SLTM,2.807354922057604
C2CD4C,2.584962500721156
TMEM106B,-0.5360529002402097
FLNB,-0.540080902040312
VP37A,4.0
SPTBN1,-0.56261292553051
MTIF2,-2.0
PFKP,-0.9409611048629825
A0A590UK80,-0.6780719051126377
NLE1,3.321928094887362
H2AC18,-0.7879125870552907
RBPJ,-0.3810901673555061
G3XAD0,-1.0
SPAST,-0.8385365773058837
PDAP1,0.2630344058337938
SRR,-0.9621979672876155
MED23,-0.24100809950379493
DBT,-0.7300792085809662
PRKAR1A,-1.0641303374197155
CMIP,-1.2823997307007249
ZNRF1,0.0
MYEF2,-0.8132878778113453
SFXN4,-1.0
ALDOA,-0.7405026968657051
RPS4Y1,-0.6400430259138032
VPS33A,-0.9175378398080271
PNO1,-2.321928094887362
DECR1,-0.473189252064639
TRIQK,-1.0
DDAH2,-0.5509905714653789
RPLP2,-0.0984037040609945
THEM6,1.3219280948873624
H7BYZ3,0.8073549220576041
ACAT2,-0.9236966326868027
UTP14C,-1.0
DDX41,-2.0995356735509145
LSM12,-0.2895066171949848
SSR1,5.78135971352466
COX5B,-0.5994620704162712
SETD7,-1.5849625007211563
EPHA5,-1.246437895303099
GNAL,-0.6805977797716655
NEGR1,-0.29545588352617136
ARAF,-3.700439718141092
MAD1L1,-2.807354922057604
SAP30,-1.5849625007211563
PPIAL4E,-0.84799690655495
GPR108,1.0
GSR,-1.3649968167792483
CSK,0.043721377429317775
BZW1,0.0
G3V3H7,-5.0
THY1,0.777607578663552
GLO1,-0.7804336227423155
SEC63,-0.16992500144231243
RAB4A,-1.0544477840223765
OXA1L,-2.807354922057604
PRKAG2,4.392317422778761
N6AMT1,-0.7369655941662062
LAS1L,0.0752881273042372
STT3B,-0.4020984435713456
SLC3A2,-1.1704034279235296
RIOX2,-2.807354922057604
ELAVL4,-0.10134924392284558
PGAM4,-0.5818961976733728
PLPBP,-0.7575758738414924
SERPINI1,0.0
SELENOF,-0.8598223419517398
SF3B4,3.4594316186372973
NSUN2,-0.929610672108602
MAP2K4,-1.2016338611696507
SRPRA,-1.328054197684204
SMAD2,-1.1699250014423124
CNTNAP1,0.7369655941662062
HSPA2,-0.7752296400324148
PSMD8,-0.3711668791722768
MGST3,2.375039431346925
LUC7L,-1.0
PPFIA1,-0.22431729826094013
SLC25A25,-1.3219280948873622
PAAF1,0.667424660913129
YARS1,-0.838112317623106
NIT1,-1.0249463571302309
IDH3A,-0.38414349133306
RPL11,-0.8277126351005953
PPM1A,-0.4052564784862585
MTMRE,2.584962500721156
DLG3,-0.9434164716336325
CTSD,-0.5127176162512765
NOP9,-0.7935491225325738
DLST,-0.6818240399737452
RPRD1A,-0.028014376169596632
VPS50,2.0
UROD,-1.0903862364571055
K7EMF3,1.0
S100B,-0.5208321633014404
ASRGL1,-0.5405683813627028
BDH2,-0.6682908843200522
CD33,-1.5849625007211563
SRI,-0.28862611973653474
PEG10,-0.7428421605028755
ACBD5,-1.070389327891398
MAPRE2,-0.6455692654253082
HK2,-0.6898704764309048
MACROD2,3.169925001442312
LYRM7,-2.0
K7EJU8,1.0
PPP2R5D,-0.4588099013077493
KGD4,1.222392421336448
M0R2C6,0.777607578663552
RHOQ,-1.8073549220576042
ANKZF1,0.48542682717024166
RPN1,-0.7490891532486956
S100A10,-1.0
AGK,0.07853340254668963
WNT5A,-3.1699250014423126
DPYS,-0.8249132934419087
RETREG3,-1.3286227474613705
RPS6,-0.6146019911610302
PABPN1,-0.9226942738325513
AGAP11,-0.7369655941662062
FLT1,-0.5525410230287788
TM9SF2,0.5474877953024933
TMA16,-4.754887502163468
UBE3A,-0.7958592832197748
BANP,-2.807354922057604
TBC1D13,-0.9541963103868752
MYH14,-0.9875090558168031
DCD,2.584962500721156
FRG1,-4.247927513443585
U2SURP,-0.7548875021634687
RASSF2,-1.0
TMOD3,-0.5104842847618797
HYOU1,-1.0593603346434546
GREP1,2.0
PDHA2,-0.30116953472056485
STAG2,1.584962500721156
ILVBL,-0.4859662532527606
J3QRK9,-1.0
NFU1,-1.765534746362977
SYNGR1,3.700439718141092
TCEA2,-1.0588936890535685
H2BC4,-0.7956715135602773
UGP2,-0.9467750610331235
GALK1,-1.4360991148066735
COG8,-1.0588936890535685
TMCO1,-0.0324214776923775
AFDN,1.0995356735509143
RAP2C,-0.6463630453852997
NAA16,-2.2801079191927354
SLC2A13,1.584962500721156
SAMHD1,4.0
MTSS2,2.321928094887362
HSP90B1,-0.7229146651766035
RGPD4,0.0
VPS4B,-0.8216627587414876
IMP3,0.0
ELMOD2,-0.5405683813627028
H2BK1,-0.8430670187770071
H2BC11,-0.8192831884939479
CASP6,-0.8259706002249511
TRA2B,-0.7301604162610918
MAB21L2,-0.5501970825604795
CPNE6,3.321928094887362
E9PNW4,-0.5563933485243852
CYTH2,4.643856189774724
RPL36,-0.7468810630312888
CCT5,-0.7245326133201647
UBAC1,-0.7369655941662062
LCMT2,1.584962500721156
ATP1A3,-0.5313631113371007
NAXD,-1.572889668420581
PFDN5,-0.5018807592266009
DMXL2,-0.46097378344570283
PABPC5,-1.7369655941662063
ALDOC,-0.8155754288625724
ABHD13,-1.5849625007211563
PATL1,-0.08246216019197299
RPAP3,-0.4150374992788438
UBA1,-0.8401448571752737
EPHA6,-1.1970368470595536
MDN1,-1.415037499278844
PRKACA,-0.5329092318391625
CELSR1,3.4594316186372973
ERLIN1,-0.4203317989483568
PRKACB,-0.5612639804975832
NUP188,-1.4854268271702418
HDGF,-0.3806040022149699
HECTD3,-0.8073549220576042
FARSB,-0.6382607268812053
PSMC2,-0.7970321627381846
CACNB3,-1.2630344058337937
RING1,-0.28010791919273537
RPS15A,-0.6697515889028842
CHMP4B,-0.6374299206152917
CLTB,-0.6181293646563556
H3BN42,-2.584962500721156
NEBL,-2.321928094887362
TUSC2,-0.3219280948873623
ELOC,-0.7258250365610058
GCSH,-0.308752706139629
GNL1,-0.9111187189137497
MYO15,-3.700439718141092
AK4,-0.9100578746872016
PSMC4,-0.8527039092324775
PBX3,1.584962500721156
H3BMM5,-0.3219280948873623
CSDE1,-0.3785116232537297
APOC3,-1.0995356735509143
STX16,-1.6520766965796931
NIBAN1,-2.321928094887362
MTHFR,-1.3734583955274444
WDR1,-0.8137413647172652
NIPSNAP1,-0.6228591084796847
SKIC2,-0.44093936272160095
AASS,-0.3048545815284209
K7ERI8,-0.9328858041414629
SEPTIN9,-1.2637134809420667
WASHC3,-2.3785116232537296
LRRC40,-0.8204505796692872
RAB30,3.0
COG6,-1.137503523749935
PCNA,0.0874628412503394
ELOA,2.0
SRP19,-2.321928094887362
CCT3,-0.7889560112320952
A6NM71,-0.4150374992788438
SYNE2,1.5124500009367883
GBA1,-0.1213062962221336
RAP1GAP,1.0
AHSA1,-1.0049322955422306
ABCB7,-0.13750352374993496
RCN1,-0.03170885972733814
SAP18,0.5943611987234058
IGSF21,-0.5849625007211563
HSPA14,-1.0
MMGT1,-0.24100809950379493
SEC22A,-3.807354922057604
VSTM2L,-0.3219280948873623
MRPS26,-1.0
PPP1R7,-0.8003515343198417
RPL21,-0.6134510576808518
SMU1,-0.33518419158962914
NMU,-3.1699250014423126
RBM15B,0.41503749927884376
USP22,0.0
KPNA5,-0.2011398721078513
NDUFB4,0.29956028185890793
IRF2BP2,2.321928094887362
SNRPD2,-0.47175189027316516
RPL27,-0.5490854643925597
A0A2R8YEY8,-0.5221024768825797
OS9,-0.4150374992788438
RPS14,-0.6422064525556318
LAMTOR1,-0.7108358623415524
UQCRH,-0.5849625007211563
CADM2,-0.4150374992788438
NUP98,-0.31478602564334257
EIPR1,-0.12553088208385899
F8VP03,-0.7705181538772329
ZNF638,1.584962500721156
BIVM,2.0
RGPD6,-0.31410859042806305
ALYREF,1.1219905243786104
VPS41,-0.15200309344504995
NAGLU,-0.36257007938470825
ANP32A,-0.7023194513593148
UQCRFS1P1,-0.7538394127306022
WDR82,-0.9510903995190535
STK4,-0.9259994185562233
NARS2,0.210035214816465
COIL,-2.0
FLT4,-0.5081469036703253
BRIX1,-0.2630344058337938
CLGN,-0.5376567859427995
CPNE9,3.321928094887362
A0A8V8TMP2,1.584962500721156
A0A8Q3SIA8,0.0
ALCAM,-1.0
CELF3,2.807354922057604
PAPSS1,-0.6374299206152917
YP008,2.0
DDX39A,-0.7308733208505821
GPR89B,0.41503749927884376
RBX1,-1.2630344058337937
ATP9A,-1.3504972470841332
NEK6,0.06871275008401431
RAB35,-0.7426121573073482
NAB2,0.0
PSME1,-0.7465516429954041
ACSL4,-0.7598659962762851
HK3,-0.9808911770522952
NEFH,-0.3884023727753771
SSU72,1.584962500721156
DHX38,-0.4974996594708167
WNK4,-1.1267571422859388
SCAMP3,-0.6807214835265869
APLP2,-1.4739311883324124
SNU13,-0.787696396287136
IQGAP1,-2.109917692078035
ATP5MGL,-0.9652345818393234
PBX2,2.584962500721156
